text,label,username,likes,datetime
"Mesake nakes e min. Semoga sehat2,",positive,username1021,3,2021-06-17
"Selamat ya yang udh sembuh seorang diri. Sehat selalu,",positive,username1022,8,2021-06-16
"Ini data pasien RS & rumah karantina thok apa sudah termasuk yang isoman di rumah min?,",neutral,username1023,5,2021-06-16
"tembalang kasus paling banyak, tapi paling jarang di razia. kenapa ya,",negative,username1024,1,2021-06-16
"Caranya isolasi di rumdin walikota gimana ya min,",neutral,username1025,2,2021-06-17
"Pak lurah Tlogosari kulon harus kerja extra ini... Dr awal covid daerah situ tinggi terus.....,",negative,username1026,3,2021-06-17
"Didkt rmh sya ada yg positif, jdi was"". Smoga covid cpt berlalu dan semua sehat slalu,",positive,username1027,3,2021-06-17
"Pak mohon pencerahannya. Bgmn mengatasi org2 yg msh suka ngeyel dg standart prokes & ngeyel bahwa covid-19 ini ga ada / rekayasa...pusing kami pak pengurus rt klo ketemu org beginian.,",neutral,username1028,1,2021-06-17
"mayan turun siji,",positive,username1029,2,2021-06-17
"Rak kacek blas,",negative,username1030,0,2021-06-16
"W@username,",neutral,username1031,1,2021-06-17
"negeri dagelan,",negative,username1032,2,2021-06-17
"Alhamdulillah berkurang 1,",positive,username1033,0,2021-06-17
"Yokk turun lg yokk,",positive,username1034,0,2021-06-17
"Alhamdulillah turun 1,",positive,username1035,0,2021-06-16
"Tugu Awesome ??,",positive,username1036,0,2021-06-17
"Masih dibutuhkan relawan covid ????,",neutral,username1037,0,2021-06-25
"Min , bagaimana jika sebaiknya di adakan vaksin di pasar secara bergantian dan bergiliran .,",neutral,username1038,0,2021-06-17
"Mohon dibantu yg umum pak..agar bisa segera mendapatkan vaksin,",neutral,username1039,0,2021-06-17
"Tonggo ku ono sing copit ,kok data e ning kunu ra ono,",negative,username1040,0,2021-06-17
"Min data ini akan terus naik gak kalau rumah sakit pada sudah menolak pasien karena penuh???,",negative,username1041,0,2021-06-17
"@username pak lakukan PKM secepatnya pak. Adik saya sudah meninggal, jangan sampai ada korban lainnya.,",neutral,username1042,3,2021-06-17
"@username Pak Hendrar tolong Pak dilakukan PKM atau Perbatasan wilayah untuk tlogosari lagi. Muntel padat merayap masihan .,",neutral,username1043,7,2021-06-16
"@username daftar vaksin dri maret - sekarang tdk pernah ada panggilan py jal????,",negative,username1044,0,2021-06-17
"Tlogosariku ???? @username saingan oyak²an Karo @username,",negative,username1045,0,2021-06-17
"Astaqfirullah Tlogosari kulon ngeri dan sama sekali ga ada tindakan.. Plis pak @username @username tlogosari kulon ngeri bangettt,",negative,username1046,0,2021-06-17
"Aturan ppkm diperketat jam usaha dari 23.00 jadi 22.00 maksimal...iku pengetatan opo ""pengetatan""...??,",negative,username1047,0,2021-06-17
"@username,",neutral,username1048,0,2021-06-17
"pak @username @username ...nek wis podo ngeyel ambil jalur tegas aja pak....mau pkm lg ya monggo....wis podo angel diandeni soale pak....kasian anak2 yg msh kecil dan mereka yg taat,",negative,username1049,0,2021-06-17
"Min prosedur isolasi mandiri seperti apa? Di puskesmas tlogosari wetan kok disuruh isolasi mandiri 14 hari, klo mau antigen harus mandiri, apa benar seperti itu ya?,",neutral,username1050,0,2021-06-17
"Ppkm serius koq cm ""dpotong"" 1 jam.. ???? kalo mau serius y jm 9 harus tutup smua. Kerahkan satpol pp, polisi, babinsa buat patroli. Itu baru serius.. sapa si yg buat kebijakan?? Nda serius nih,",negative,username1051,0,2021-06-18
"UP teroshhh, naikin terossss biar dana cair????,",negative,username1052,2,2021-06-17
"Untuk kesmas bisa melamar kak,",neutral,username1053,2,2021-06-16
"S1 perawat blm profesi apakah bisa Min?,",neutral,username1054,1,2021-06-16
"Ya Allah, lindungi kami dan para nakes yg berjuang di garis depan, mereka juga punya keluarga yg sangat mereka cintai dan mencintai mereka,",positive,username1055,20,2021-06-16
"Klo manusia biasa g bsa jd relawan ya?,",neutral,username1056,7,2021-06-16
"Mbok seng ngeyel2,yg bilang covid itu permainan,hoaks,dll itu yg disuruh ngerawat pasien covid,biar mereka tahu..ga menghargai nakes dan pemerintah yg kelimpungan...,",negative,username1057,8,2021-06-16
"Semangat dan sehat utk seluruh nakes & relawan kesehatan dan jg kita semua ??,",positive,username1058,7,2021-06-16
"Kuliah kedokteran biayane ngeriii ???????,",negative,username1059,3,2021-06-16
"Andai min. lulusan SMK??,",negative,username1060,1,2021-06-16
"Kontraknya brp bulan ya,",neutral,username1061,1,2021-06-16
"Ya Allah..saking uda kewalahannya para nakes dan bertumbangan..sehat sehat yaaa min dan para nakes..aamiin aamiin,",positive,username1062,1,2021-06-16
"Apakah diperbolehkan untuk nakes yang sedang melanjutkan kuliah profesi?,",neutral,username1063,1,2021-06-16
"Untuk S1 kesehatan masyarakat peminatan gizi kesmas apakah ada lowongan? Mohon infonya. Terimakasih,",neutral,username1064,1,2021-06-16
"wajib str gk min?,",neutral,username1065,0,2021-06-16
"It nti SK nya kontrak ap tetap?,",neutral,username1066,0,2021-06-16
"Gajinya brp utk jd relawan,",neutral,username1067,0,2021-06-16
"@username Dek gaske ??,",positive,username1068,2,2021-06-16
"@username Monggo ges sampingan ges,",neutral,username1069,2,2021-06-16
"@username @username,",neutral,username1070,0,2021-06-16
"@username @username kalian tak mau kah ???,",neutral,username1071,0,2021-06-16
"@username bang dijajal,",neutral,username1072,1,2021-06-16
"@username,",neutral,username1073,0,2021-06-16
"@username rene ra,",neutral,username1074,0,2021-06-17
"@username gaske,",positive,username1075,0,2021-06-16
"Andai kamu sudah lulus @username ??,",neutral,username1076,0,2021-06-16
"@username @username,",neutral,username1077,0,2021-06-16
"@username,",neutral,username1078,0,2021-06-16
"Gas mas Bud @username @username,",positive,username1079,1,2021-06-16
"@username permisi kak untuk sistem kontraknya bagaiman?,",neutral,username1080,1,2021-06-17
"Daftar pake nersnya bisa min ? @username,",neutral,username1081,0,2021-06-16
"@username,",neutral,username1082,0,2021-06-16
"Nih @username,",neutral,username1083,0,2021-06-17
"@username,",neutral,username1084,0,2021-06-16
"Pakek str gk kak?,",neutral,username1085,0,2021-06-16
"@username,",neutral,username1086,0,2021-06-16
"Deadline sampe kapan lur,",neutral,username1087,0,2021-06-28
"@username,",neutral,username1088,0,2021-06-16
"Permisi kak untuk,",neutral,username1089,0,2021-06-17
"Kontrak berapa bulan min,",neutral,username1090,0,2021-06-16
"@username,",neutral,username1091,0,2021-06-16
"Paling lambat kapan nggih?,",neutral,username1092,0,2021-06-17
"@username @username @username,",neutral,username1093,0,2021-06-16
"@username,",neutral,username1094,0,2021-06-16
"@username,",neutral,username1095,0,2021-06-16
"Kak kalau kirim lewat alamat email bisa gak ?,",neutral,username1096,0,2021-06-17
"@username,",neutral,username1097,0,2021-06-16
"@username,",neutral,username1098,0,2021-06-16
"Yth admin minta tolong untuk merespon Dm saya ya ??,",neutral,username1099,0,2021-06-17
"Apakah bisa kirim lamaran lewat jasa pengiriman min?,",neutral,username1100,0,2021-06-16
"Nyoh ki @username,",neutral,username1101,0,2021-06-16
"Ini bisa di kirim via pos/langsung datang ke tempat ya?,",neutral,username1102,0,2021-06-16
"Permisi kak untuk sistem kontraknya bagaimana?,",neutral,username1103,0,2021-06-17
"Harus domisili kah? @username,",neutral,username1104,0,2021-06-16
"Maaf kak untuk jobdesnya gimana ya?,",neutral,username1105,0,2021-06-16
"@username,",neutral,username1106,0,2021-06-16
"Berkasnya apa ga bisa di kirim online min ? Soft Copy gitu,",neutral,username1107,0,2021-06-16
"Boleh juga tp nunggu september,",neutral,username1108,0,2021-06-17
"@username,",neutral,username1109,0,2021-06-16
"@username,",neutral,username1110,0,2021-06-16
"@username,",neutral,username1111,0,2021-06-17
"Pling lmbt dftrnya kpn nggeh? Dan gajinya brp klw boleh tau,",neutral,username1112,0,2021-06-17
"Khusus yg domisili semarang aja kah kak,soal nya gk da email yg tertera yah ????,",neutral,username1113,0,2021-06-16
"@username,",neutral,username1114,0,2021-06-16
"Bismillah Daftar Min ??,",positive,username1115,0,2021-06-16
"Maaf saya mau tanya, mungkin lancang pertanyaan saya. Ini nanti dapat fee atau insentif tidak ya? Lalu untuk penempatannya di rumah sakit atau tempat isolasi? Terimakasih,",neutral,username1116,0,2021-06-18
"sedang hamil boleh tidak ya?,",neutral,username1117,0,2021-06-16
"@username @username @username,",neutral,username1118,0,2021-06-16
"Apakah ada linknya kak. Atau email, banyak teman saya nakes siap membantu,",neutral,username1119,0,2021-06-16
"Lamaran kirim via pos kah min @username,",neutral,username1120,0,2021-06-16
"Apakah ini pake str min,",neutral,username1121,0,2021-06-16
"Min beneran lg butuh jd relawan? Kebetulan Saya tamatan Sarjana Keperawatan tapi belum sempat ambil profesi ners. Mohon responnya,",neutral,username1122,0,2021-06-16
"Masih min?,",neutral,username1123,0,2021-07-07
"Tenaga relawan harus S1,nyawa taruhannya lurrr ??????,",neutral,username1124,0,2021-06-16
"Kalau boleh tau. Apakah pake STR ? Atau STR bisa nyusul ?. Karena STR saya masih dalam proses.,",neutral,username1125,0,2021-06-16
"Mari kita renungkan bersama. Nek wes ngene , iseh Ono sing ngomong covid hanya sebuah konspirasi, ? di tegur Kon nggo masker ora gelem. ?????? Nangiss batiin aku. ????,",negative,username1126,19,2021-06-15
"yyooohhh sek ndablekk ndang di pikir di resapi, kamu yang melanggar sekitarmu yang rugi???? puskesmas sampe RS penuh... mau gak percaya silahkan, tapi nek kejawil mbak vico ojo sambat, nikmati dewe ???? ojo ngoprak2 nakes minta di tolong, yang bosen bukan cuma kamu, nakesnya juga, beliau2 juga punya keluarga, mereka memilih mengurus, merawat, yang sakit... tolong yang sehat menghargaiii, siiittiiikk wae ra usah akeh2, wong jaga prokes kui gampang, tidak ada yg memberatkan, kecuali nek maskeran karo nyunggi beras, kuii pancen abottt ????,",negative,username1127,36,2021-06-15
"Semoga para nakes diRumdin selalu diparingi bakohhh... Aku pernah semalem disini dan aura positif dari para nakes itu yg bikin semangat untuk cepat sembuh... Terimakasih para Nakes.. Selalu bakoh, Sehat dan trs semangat..??.. Kagem sederak ayoo to do nganggo masker,,, masker saiki murah ketimbang rego Kuota,, mesakke para nakes kae lho..,",positive,username1128,14,2021-06-15
"dahlah ga ush bacot yg sana gini yg sana gitu kl kyk gitu nnt gini jadinya , makanya ayok mulai sadar dr diri sendiri , yg butuh keluar cari naflah oke silahkan tp patuhi bener2 prokes nya , kl capek denger info covid makanya di jaga sekitarnya bkn malah profokasi sana sini , makin banyak kasus nyalahin sana sini , tp sendirinya ttp abai ga ada tindakan. sama sama ikhtiar biar cepet selesai musibahnya. miris baca komen di akun"" yg update kasus ini,",negative,username1129,4,2021-06-15
"Semoga semua nya bs merenungkan inj semua menyadari kalau kita harus saling melindungi. Jangan egois Merasa paling sehat kuat. Minimal pikirkan kekuarga kalian suami istri ayah ibu dan anak2 kalian,",positive,username1130,6,2021-06-15
"Maju kena mundur kena , diam tidak punya uang , bergerak dihadapkan dengan penyakit ,,",neutral,username1131,2,2021-06-15
"Ayo jangan kendor prokesnya Lur. Jaga Imun tubuh kita & keluarga. Nongkrong, ngemall hindarin dlu. Semoga badai covid lekas lemyap. Aamiin,",positive,username1132,3,2021-06-15
"Ndelok ng penontone euro min akeh sing gak gawe masker,",neutral,username1133,1,2021-06-15
"Semangat untuk para tenaga medis dimanapun kalian berada ????????tetap jaga protokol kesehatan ya jangan kendor,",positive,username1134,1,2021-06-15
"Yg ngga penting2 banget anteng aja dirumah ngga usah kemana2 sementara silaturahmi lwt online ngga harus kudu ketemu biar ngga zona merah sedih banget tiap RT ada yg kena ??,",negative,username1135,1,2021-06-15
"Kemarin ngerasain. Aku positif. Tp dirumah ada mama. Ga memungkinkan untuk isolasi dirumah. Nunggu di rumdin smpe 2 harim,",neutral,username1136,3,2021-06-15
"Sedang merenungkan itu sekarang....apalagi 1 rumah belum ada yg vaksin,,di tambah pekerjaan suami yg tiap hari luar kota...hanya bisa berdo'a semoga Allah menjaga kami....,",positive,username1137,4,2021-06-15
"Semarang Zona merah, terus kapan bpk/ibu pelayanan vaksin usia 40th kebawah, apalagi anak"" muda lebih rentan OTG,",negative,username1138,2,2021-06-15
"??dulu saya pernah di posisiorapercaya ...tapi setelah terkena covid dec2020 dan istri meningal..??????...dan 14 hari di RS ruangisolasi......ngeriiii??,",negative,username1139,4,2021-06-15
"Saya harap dengan kejadian tsunami covid19 di seluruh Indonesia khususnya Semarang. Membuat masyarakat benar² sadar tidak menyepelekan nama nya Corona. Ini imbas hari raya lebaran yg banyak masyarakat lalai utk pakai masker, jaga jarak. Kalau kejadian ini tidak mau terulang tolong lah kita bantu pemerintah, nakes utk jaga jarak, pakai masker dan ngga usah kumpul² dulu,",positive,username1140,2,2021-06-15
"Paling malas yg ga percaya dan ga jalanin protokol mesti dibilangin apa lagi, heran dah kok jadi orang GA iso Mikir,",negative,username1141,1,2021-06-16
"Semangat ?? tim nakes dan semua .. ayo tulung do dijogo.. ojo sampe keluargamu genti seng nompo nasib diadohi tonggo, dinyinyiri, diuneke seng keno musibah keluargamu seng ngkon jogo mbe ngrumati kok tonggone.. ojo samoe genti keluargamu seng ngerasake getire suasana mencekam saben wayah² krungu , delok, mantengi ambulance melbu metu gentenan lan antri... ??,",positive,username1142,1,2021-06-16
"dagelan tok,",negative,username1143,2,2021-06-16
"masing-masing orang bisa menjalankan kewajiban sosialnya : menurunkan sifat egois dan menjaga dirinya sendiri utk kepentingan keamanan orang lain yg terdekat, baik itu keluarganya serumah, tetangga, dan rekan2 di tempat bekerja. Kalau semua mau patuh pd kewajiban sosial ini, mestinya ya tidak ada orang kalo bicara masker diturunin, foto2 lepas masker, ikut dalam kerumunan, menolak vaksin, dan perilaku tidak terpuji melenceng dr protokoler. Yg paling nyebelin, banyak yang menyalahkan pemerintah.,",positive,username1144,1,2021-06-16
"??,",negative,username1145,0,2021-06-16
"??,",negative,username1146,0,2021-06-15
"????????,",negative,username1147,0,2021-06-15
"????????,",positive,username1148,0,2021-06-15
"Bayangkan jika kamu hidup di daerah di mana penguasa gagal melakukan tindakan pencegahan kerumunan ?,",neutral,username1149,0,2021-06-16
"Kapan nih vaksin bagi masyarakat usia 18 th keatas ? https://www.instagram.com/p/CQLguG5hqsw/?utm_medium=share_sheet,",neutral,username1150,0,2021-06-16
"TAS TIS TES DAR!!!,",neutral,username1151,0,2021-06-16
"@username njuk piye admin kalo ada keluarga yg positif covid dan bergejala, sementara rs dan wisma penuh sedangkan rumah kecil dan ada lansia serta anak kecil - apakah harus isolasi mandiri di rumah? Isolasi kudu harus 1 kamar terpisah sendiri dan yg masih belum tertular ngungsi ke rumah tetngga ya? Sementara lingkungan perumahan juga padat... mohon alternatif masukan solusinya....,",neutral,username1152,1,2021-06-15
"saya pernah dirawat disana pada awal tahun tanpa tahu terjangkit dari mana padahal sudah dirumah saja, terima kasih nakes @username dan segala pihak terkait yg telah merawat saya dengan baik hingga sembuh, semoga kita semua diberikan kesehatan ,??????,",neutral,username1153,2,2021-06-16
"Maturnuwun sudah diajak merenung.. tapi pertanyaannya saya adalah... pemahaman tentang prokes sampai mana? .... coba min @username digalakkan lagi apa itu prokes...,",positive,username1154,1,2021-06-16
"@username @username @username,",neutral,username1155,0,2021-06-16
"Sehat sehat untuk kita semua,, jangan lupa prokes,",positive,username1156,0,2021-06-16
"Maem nasi padang mbe ngemil buah ben bakoh slurr ??,,tetep fokus lan waspada ojo kendor prokes. Salam sehat ??,",positive,username1157,0,2021-06-16
"??krn abai thd prokes & 5M,",negative,username1158,1,2021-06-15
"Apa mungkin hrs kembali wara2 dg megafon keliling2 wilayah yg kasus terpaparnya tinggi utk ingatkan protkes spt wkt awal2 meledak? Sy pernah lihat pak Hendi wkt itu keliling motoran bw megafon wara2 ingatkan protkes (pak Walkot top, pasti capek jg ??),",neutral,username1159,0,2021-06-16
"Sehat selalu semuanya baik nakes maupun warga Semarang. Yuk... Bersama sadar diri dan mawas diri. Sehat itu mahal dan berkumpul dengan keluarga dalam keadaan sehat adalah hal yg paling mahal.,",positive,username1160,1,2021-06-16
"Semangat perketat prokes masing2??,",positive,username1161,0,2021-06-15
"Auto batal masuk sekolah tatap muka,",negative,username1162,16,2021-06-15
"Ayo sama sama sudahi pandemi ini.. Nek pemerintah wes berusaha, masyarakate nek di kandani seng manut.. #Ayo sama sama sudahi pandemi ini #yoh iso yoh,",positive,username1163,18,2021-06-15
"Rak perduli,",negative,username1164,3,2021-06-15
"Angka akan menurun itu dimulai dari kesadaran diri kita,, prokess dijalan kan, jgn berkerumun JGN berjabat tangan.. keluar seperlunya saja.. MASKER untuk SELALU DIPAKAI.. ayo sama2 kita menerapkan Prokes.. kasihan anak sekolah yg setahun g bisa tatap muka sama teman2 dan para guru... nanti klo RS penuh, RUMDIN penuh ..marah2 karena lambatnya penanganan... tdk kah kasihan sama para NAKES.. yuk sama2 kita patuhi prokses yg ada biar menurun angkanya biar kita tenang g was was settiap hari... #semaranghebat??#semarangbisa#,",positive,username1165,8,2021-06-16
"Nambah terus ????,",negative,username1166,4,2021-06-15
"Mksh infonya......mari kita tetap smangat...jangan bosan...jangan lengah...tetap saling mengingatkan...awali dr diri kita sendiri n keluarga kita....tetap smangat....pasti bisa...??????,",positive,username1167,4,2021-06-15
"Alhamdulillah ngesreb stabil 1 terus,semoga ga naik. semoga segera lekas sembuh yang sedang sakit aamiin,",positive,username1168,3,2021-06-16
"Waduhhh ngegas lagi angkanya , ya allah ??,",negative,username1169,2,2021-06-15
"Seharusnya mulai sekarang tidak pakai masker wajib denda,,, biar taat masyarakatnya,,,,",neutral,username1170,2,2021-06-16
"Yg melayani test swab malam2 begini dmn ya? Yg bisa dipanggil kerumah?,",neutral,username1171,0,2021-06-16
"??????,",negative,username1172,0,2021-06-16
"#semaranghebat gmn prokes kalian lur??????,",positive,username1173,0,2021-06-16
"Ngeri??,",negative,username1174,0,2021-06-15
"Kok gencar2nya divaksin malah do nambah kasus e ki kepiye ngunu ??,",negative,username1175,0,2021-06-16
"alhamdulillaaaah tugu selalu terkecil disemarang ..ayo semangaat sehaat semuanya ..prokes prokes,",positive,username1176,0,2021-06-16
"Ini datanya yang di rawat di rs ya min ? Soalnya ini aja pedalangan yang rw 05 aja udah lebih dari 10 yang isoman . Udah di laporin puskemas juga,",negative,username1177,0,2021-06-16
"Wayahe tatap muka malah ngelonjak trus, Sakit kepala yg tak berkesudahan guru, walmurid, dan siswa ??????,",negative,username1178,3,2021-06-15
"Saya minta tolong sekali lagi kepada warga Jawa Tengah alias kota Semarang jangan meremehkan virus Corona ini dong apa gak kasian anak"" yang ingin masuk sekolah bulan Juli malah di tunda lagi mulai tatap muka tahun 2022, jangan sampai virus Corona ini meningkat lagi. Yoh iso Yoh ?????????? @username @username @username @username @username @username @username cc @username,",positive,username1179,9,2021-06-15
"@username itu kelurahan2 yg jumlah positifnya banyak apa ga ada satgas pkm yg keliling buat sweping prokeskah?,",positive,username1180,0,2021-06-15
"Hanya dari kesadaran diri kita sendiri yang dapat menghambat persebaran covid 19 dengan peduli protokol kesehatan. Yoh iso ???? @username @username,",positive,username1181,4,2021-06-15
"Pak @username tlg donk klurahan2 di smrg timur jgn dibolehin dlu kegiatn2 kumpulnya.krna msh bnyk yg g di.stop dlu??,",negative,username1182,1,2021-06-16
"Vaksin untuk usia 18th ke. Atas apakah sdh dibuka @username?,",neutral,username1183,1,2021-06-16
"ini yakin kelurahan jomblang cuman 1? @username,",negative,username1184,1,2021-06-16
"@username,",neutral,username1185,0,2021-06-16
"Maskernya dipake terus ya syg @username ????,",neutral,username1186,0,2021-06-15
"@username bentar lagi jadi no 1,",neutral,username1187,0,2021-06-16
"Kenapa dikamuflase pakai gradasi warna kuning sih Bapak Kominfonya @username ? Biar saja to, zona merah tergambar merah. Kita jg lbh mudah lihatnya dan waspada.,",negative,username1188,0,2021-06-16
"@username,",neutral,username1189,0,2021-06-16
"Sudah daftar online tp sdh 2 minggu blm dipanggil, keterangannya mau dihubungi lewat sms / WA, ada apa ini ????,",negative,username1190,0,2021-06-15
"Kapan ya min yg dibawah 50 Th tanpa laansia,",neutral,username1191,6,2021-06-15
"Sy pelayan publik dr pusat terapi anak berkebutuhan khusus mulia kids sdh 1 bUlan lebih dr kantor mengajukan surat ke dkk lt8 utk percepatan vaksin..sampai sekrg blm ada responnya.sudah sy tanyakan katanya menunggu giliran..pdahl sentra vaksin di buka di mana mana...tp saya dan teman2 tdk bs mendapatkan vaksin tsb .mohon solusinya.suwunn,",negative,username1192,3,2021-06-15
"Kapan d bawah 50th, tanpa harus membawa lansia/pralansia, ????,",neutral,username1193,5,2021-06-15
"Kpn nih min buat usia di bawah 50tahun???,",neutral,username1194,4,2021-06-15
"solusinya min untuk ibu saya yg setiap mau vaksin tapi slalu tidak bisa karena tensi tinggi,",neutral,username1195,1,2021-06-15
"Di bawah 50 tahun min,",neutral,username1196,1,2021-06-15
"Aku umur,47 masuk ra min,",neutral,username1197,0,2021-06-15
"18+ segera dong min...,",neutral,username1198,0,2021-06-15
"Surat permohonannya ada formatnya gak, min?,",neutral,username1199,0,2021-06-15
"KTP diluar Jateng apa bisa?,",neutral,username1200,0,2021-06-15
"suami sy krj dhotel trmsk pelayanan publik kn pak?kpan ba dpt vaksin?sdh dmnta data2 katanya tp smp skrg blm da kbar lanjutnya,",negative,username1201,0,2021-06-15
"Saya 40th. Tinggal dngn ort lansia. Kebetulan ibu sudah 2x vaksin. Bapak belum krn beliau stroke. Perlu vaksin nga ya ? Secara kegiatan saya juga banyak di luar.,",neutral,username1202,0,2021-06-15
"Min, saya pelayan publik di bidang menerapi anak kebutuhan khusus. KTP saya luar pulau. Semalam saya daftar di victori ternyata tidak bisa karna dianggap bukan warga Semarang. Apakah kasus seperti saya tetap bisa ikut divaksin di Semarang?,",neutral,username1203,0,2021-06-15
"Min, kalau dari perusahan sudah masukkan permohonan sejak sebelum lebaran, dan sampai sekarang belum ada respon, tetap ditunggu atau pengajuan ulang?,",neutral,username1204,0,2021-06-15
"Klau daerah ngalian daftar di mana y pak untk usia 40 keatas,",neutral,username1205,1,2021-06-15
"Mohon info kl kelahiran thn 71 bulan juli mpe des apakah sdh diperbolehkan...,",neutral,username1206,0,2021-06-16
"Link nya gan,",neutral,username1207,0,2021-06-15
"Kalau kemarin sudah daftar untuk pra lansia di puskesmas, ternyata jadwalnya terlambat apakah masih bisa? Atau perlu daftar lagi?,",neutral,username1208,0,2021-06-16
"Mohon infonya, kalau utk karyawan resto termasuk pelayanan publik tdk ya? ??,",neutral,username1209,1,2021-06-16
"Kalo usia 48 th. Penjaga toko bisa gak? Sbb tiap hari berhadapan dengan pembeli.,",neutral,username1210,1,2021-06-15
"Pak sy pelayan.publik,",neutral,username1211,0,2021-06-15
"Kalau msh 1 perusahaan tp beda kota msh area jawa tengah apakah bs ikut vaksin?,",neutral,username1212,0,2021-06-18
"Saya sudah daftar blm ada undangan utk hal ini..mohon infonya,",neutral,username1213,0,2021-06-15
"Surat permohonannya kmdian dikirimkan kemana?,",neutral,username1214,0,2021-06-15
"Min tanya klo vaksin dosis kedua apa tempatnya harus sama dgn pemberian vaksin pertama? Krn yg pertama di RS takutnya kondisi sedang penuh seperti ini,",neutral,username1215,0,2021-06-16
"kak, saya mau mendaftarkan vaksin untuk ayah saya (pra lansia) kok gabisa ya? tidak ada pilihan tempat vaksinasi..,",negative,username1216,0,2021-06-16
"Kalau marketing yg biasa tiap hari ketemu customer bisa ndak min @username ?,",neutral,username1217,0,2021-06-15
"Admin @username apakah ini bisa utk ektpnya bukan Jateng?,",neutral,username1218,0,2021-06-15
"Diinfokan utk vaksin kelompok umum mulai usia 18 tahun s/d 59 tahun sudah dibuka untuk pendaftaran on line nya monggo silakan untuk mendaftar di link http://victori.semarangkota.go.id/pendaftaran Atas perhatiannya diucapkan terima kasih ??????@username apakah ini valid katanya vaksin umum untuk 18+ sdh bisa dapat vaksin?,",neutral,username1219,1,2021-06-15
"Ktp diluar semarang ga bisa ya pdhl bekerjanya di semarang....hadeww sll pake syarat????????,",negative,username1220,0,2021-06-16
"Lur kalo koorporasi ngajuin surat nya kmn?,",neutral,username1221,0,2021-06-18
"heh ng poltekkes ki gass wkwk @username @username @username,",positive,username1222,0,2021-06-15
"Ktp hrus kota semarang atau boleh diluar kota smrg min?,",neutral,username1223,0,2021-06-16
"Kalo umur dibawah 50thn ktp kabupaten semarang bisakah min ?,",neutral,username1224,0,2021-06-16
"tadi saya di kantor kecamatan pedurungan min, tapi katanya ga ada sentravaksin. tp saya dpt jadwal vaksin di pedurungan, trus gimana ni min?,",neutral,username1225,0,2021-06-16
"Kerja salon rambut masuk kategori pelayanan publik gak?kalo iya syaratnya vaksin apa? makasih,",neutral,username1226,0,2021-06-16
"Min mau tanya..kalau sudah daftar online di victori , kira2 berapa hari dapat undangan vaksinnya ya? terima kasih.,",neutral,username1227,0,2021-06-17
"@username,",neutral,username1228,0,2021-06-15
"Halo min @username saya mencoba daftar 3in1, dan setelah saya input usia 52 masuk kategori umum, bukan pra lansia. Apakah ada perubahan kategori usia lagi?,",neutral,username1229,0,2021-06-16
"apakah sudah ada kesempatan untuk mengajukan vaksinasi untuk perusahaan / industri? mengingat pekerja pabrik mobilitas tinggi dan rentan terserang virus.,",neutral,username1230,0,2021-06-16
"@username,",neutral,username1231,0,2021-06-15
"minn blum buka ýaa utk yg jalur ini @username,",neutral,username1232,0,2021-06-16
"Kategori pelayan publik itu = karyawan toko pakaian/boutique apa bisa juga mendaftar .?,",neutral,username1233,0,2021-06-15
"Min, kalo korporasi mau daftar lewat email, alamat email untuk mengirim surat permohonan vaksin kemana ya min?,",neutral,username1234,0,2021-06-15
"Min mau tanya saya bekerja d swasta d bidang penyalur alat kesehatan apakah termasuk yang d prioritaskan?karna kami sering mondar-mandir d rumah sakit,dinas kesehatan,puskesmas.makasih,",neutral,username1235,0,2021-06-15
"@username saya perawat min tpi lagi berhenti bekerja dan kemarin mlah belum ikut yg vaksinasi nakes. Trs skrng ingin vaksin. Bagaimana cranya apakah bisa ikut gelombang ini trmksih,",neutral,username1236,0,2021-06-16
"Saya sudah vaksin 1 tgl 11 Mei 2021, ttpi untuk yg vaksin ke 2 smp skrg blm ada wa (info selanjutnya min) saya ikutnya pelayanan publik (tenaga pendidik),",negative,username1237,0,2021-06-15
"@username mau menanyakan untuk korporasi pelayanan publik itu mencakup siapa saja, apakah perusahaan swasta yg bergerak di bahan baku bisa melalui mekanisme pengajuan surat permohonan ke Dinas. terima kasih,",neutral,username1238,0,2021-06-16
"Pak/buk saya nakes, feb kmrn sdh dpt undangan vaksin di PW citarum tpi krn saat itu kondisi baru 1minggu sembuh dr Covid jd jdwal vaksin saya disuruh tunda sampe 3bulan. Skrg sdh lbh dr 3bulan tpi blm ada undangan vaksin lagi saya mau daftar ulang di link percepatan vaksin nakes, pendidik di status saya keluar vaksin pertama di pw Citarum tgl 25/2/21 saya sdh coba kontak pw citarum tapi msh blm bisa mendaftar lagi. Mohon solusinya pak/buk?,",neutral,username1239,0,2021-06-16
"Min... Aku udah daftar kelompok pralansia, kok gak ada pilihan tempat vaksin?,",negative,username1240,0,2021-06-18
"Saya kira perbedaan data wajar.. karena proses pelaporan data positif covid berjenjang sampai dengan diterima oleh dkk... Proses percepatan pendataan jg tergantung jg dgn kesadaran warga yg positif covid melaporkan kpd petugas cth rt, rw, atau puskesmas.. yang nantinya akan segera dilakukan penanganan/tracking dan percepatan data masuk ke dkk..,",neutral,username1241,12,2021-06-15
"Vaksin untuk usia <50 kapan ya ? Jakarta sudah lhoo,",neutral,username1242,4,2021-06-15
