text,label,username,likes,datetime,data_type
"Klo olah raga berenang, apakah boleh dilakukan? Saya pernah dengar katanya tdk bisa menular di dalam air karena virus akan mati terkena kaporit kolam renang. Apakah benar seperti itu?",neutral,username,0,2020-06-23,development
Hampir merata,neutral,username,0,2020-06-24,development
Kl sdh meninggal msh tercantum disitu ato sdh dihilangkan min?,neutral,username,0,2020-06-24,development
"kel. sendangmulyo naiknya signifikan, begitu jg wonodri, apakah ini terkait dengan klaster pasar masing2 kah ?",negative,username,0,2020-06-24,development
@username,neutral,username,0,2020-06-24,development
banyumanik sekarang hampir kelurahan ada yang positif😢...itu yang motoran buanyak yang gak pakai masker..apalg anak2 sebaya SMP udah mulai banyak yang nongkrong..owalah😒,negative,username,0,2020-06-24,development
"Pengalaman ku pas hbs operasi bedah mulut,, ehh malah di tes covid,, rapit tes sakit banget,, sweb 2 x bikin hidung & tengorokan sakit.. dan hasilnya pdahal negatif wong aku di rumah truss isoo di tess covid.. semoga bumi ini cpt sembuh kembali ke semula Aamiin YaAllah",negative,username,1,2020-06-24,development
@username punten bu bidan,neutral,username,1,2020-06-24,development
"Lomba mlayu tekan garis finish, Covid-19 kapan tekan garis finish?...... Bocah-bocah wis bosen ning omah wae, pingin mlebu sekolah ketemu konco-konco.....👍",negative,username,0,2020-06-24,development
Yg rabu blm ada kabar ya,negative,username,0,2020-06-24,development
"Ngeri,cluster penyebaran e nmbh",negative,username,0,2020-06-24,development
@username,neutral,username,0,2020-06-24,development
"Pesen aj sekarang banyak terjangkit tnpa gejala OTG ... Saya selama sebelum pandemik tidak pernah kemana mana slalu drumah dan tingaal cmn sma suami waktu tes swab positif rapid reaktif pdhal sya lagi mengandung ga ada gejala badan alhamdulilah super fit.....pihak pemeriksa jga heran .... Krna virus ini ga terlihat ... Saya sedang berjuang mempertahankan imun tubuh supaya cepet negatif.....saya jga yakin kalo smua penduduk semarang di rapid banyak yg terjangkit tnpa gejala...jaga kebersihan,pakai masker,cuci tangan rajin.....krna suami plg krja pun sblm msuk rmh slali sya semprot desinfektan dan langsung mandi...tapi cara pemcegahan kami kebobolan juga....",negative,username,0,2020-06-24,development
"Min keluaranan plalangan wingi ono siji kok marine cepetmen, biasane hasil swab seminggunan?",negative,username,0,2020-06-24,development
@username nambah dong,neutral,username,1,2020-06-24,development
iki piye lur kok akeh bgt:( take care lhooo @username,negative,username,0,2020-06-24,development
Kelurahan gayam sari melonjak cepat min. Apa di situ cluster akad nikah yg di ungkapkan pak wali,negative,username,0,2020-06-24,development
@username,neutral,username,0,2020-06-24,development
"Itu data dari mana ya,atau lewat kelurahan nya??kapan survey ya??",neutral,username,0,2020-06-24,development
"Sayangnya kalau stigma itu trs berlanjut min, hampir semua keluarga pasien + mendapat stigma masyarakat yg justru membuat keluarganya jadi down, tolong pemerintah juga memperhatikan itu karena penyakit ini merupakan musibah bukan aib, kasian mereka yg sudah tertimpa musibah masih mendapat perlakuan bgtu",negative,username,0,2020-06-24,development
Kalau mau rapid tes dmn ya?,neutral,username,0,2020-06-24,development
"Kurang tegas pak 🙏, yg nggak mau pakai masker masih banyak",negative,username,1,2020-06-24,development
@username,neutral,username,0,2020-06-24,development
"min, menari di tiktok juga termasuk olahraga gak? kan pandemi gini lebih baik dirumah🤣",positive,username,1,2020-06-24,development
SIAP MIN SIAP. MIMIN JAGA KESEHATAN NGGIH 🥀,positive,username,0,2020-06-24,development
Pasar pagi kranggan blm d Tes nich.... Klonpaginberjubel... Apalagi warna daerah kranggan byk yg positif,negative,username,0,2020-06-24,development
Sdh baca caption @username ...jd sdh tw🙈😂,positive,username,0,2020-06-24,development
Apa kabar semarangku ❤️,positive,username,0,2020-06-24,development
"@username mw tanya min,untuk org dr luar kota masuk k'semrang msh kah hrs karantina mandiri 2 minggu?wlpn sudah mmbwa surat hsil rapid test,surat sehat,surat jalan dr kantor dan mematuhi protokoler kesehatan slama perjalanan,mohon infonya,terimakasih",neutral,username,0,2020-06-24,development
Kelurahan ku nambah 1 lagi 😫😥😥😭😭,negative,username,0,2020-06-25,development
YohMedunYoh,positive,username,0,2020-06-25,development
Ini jam 20:47 tanggal 25 juni 2020. Hari ini ga ada Update perkembangan kasis COVID min?,neutral,username,0,2020-06-25,development
"Di Semarang masih banyak yg gak pakek masker saat keluar rumah dan masih banyak yg bergerombol tanpa mematuhi protokol kesehatan,,kapan iso normale #yoh sadar yoh",negative,username,3,2020-06-25,development
"terimakasih atas infonya,min.",positive,username,0,2020-06-25,development
"Kok datanya aneh... kelurahan Tugurejo hari senin ada 1, hari Selasa ilang, trs knp hari rabu muncul lagi??? Datanya ga valid nih...",negative,username,2,2020-06-25,development
"Semoga setiap harinya bisa menurun lagi, walaupun sedikit . Tapi pasti bisa semarang kembali baik lagi 😊👍",positive,username,0,2020-06-25,development
Jangan lengah ya lurrr yuk yuk semangat💪🙏,positive,username,1,2020-06-25,development
😂😂😂🙌🙌🙌🙌,positive,username,0,2020-06-25,development
Mantap lur sing penting jo àmbyàr bànget,positive,username,0,2020-06-25,development
Waduuh tambah naik aja...😮,negative,username,0,2020-06-25,development
"Sudah beberapa hari, Sendangmulyo tertinggi.... 🤒🤒🤕 Mohon ada tindakan pihak terkait.... @username @username 🙏🙏",negative,username,0,2020-06-25,development
👏👏,positive,username,0,2020-06-25,development
Sa ae ni 😂😂😂 mantap 👍👍,positive,username,1,2020-06-25,development
Hmm oke,neutral,username,0,2020-06-25,development
Semakin malam aja up date nya,negative,username,0,2020-06-25,development
Maaf ini jumlah total tiap hari apa rekapan?,neutral,username,0,2020-06-25,development
Mantep lur... ❤️❤️,positive,username,0,2020-06-25,development
Keren dan boleh minta vedio nya,positive,username,0,2020-06-25,development
Klo data di kabupaten semarang yg kyk gini sdh diposting g min @username ???,neutral,username,0,2020-06-25,development
Saran dong buat Dkk dan puskesmas per wilayah baut sosialisasi para pedagang agar masker d gunakan jgn cuma d kalung kan. Kemarinn ke pasar para pengunjung sudah tertib pakai masker eh pedagangnya masker cuma d kalung kan dan dianya jualan sambil ngepret ngobrol auto ga jadi beli sayanya.,negative,username,0,2020-06-25,development
@username,neutral,username,0,2020-06-25,development
"Min, turun 5 kok malah di mlatibaru ada 2, sebelumnya mlatibaru gaada😔😥",negative,username,1,2020-06-25,development
Masker cuma di kalungke di leher/ diplotrokke sampai janggut/ dibandoke di kepala. Lha apa gunanya?? Owalah warga +62 🤦‍♀️🤦‍♀️🤦‍♀️😔😔😔,negative,username,0,2020-06-25,development
Info dong kalau mau rapid/swab dmn ya,neutral,username,0,2020-06-25,development
update terbaru mana min,negative,username,2,2020-06-25,development
@username @username @username,neutral,username,1,2020-06-25,development
"Min, kok hasilnya baru keluar setelah 16 hari yo min? Klo pasien positif selama 16 hari dia bisa aja nular in ke org2 lain. Gimana?",negative,username,0,2020-06-25,development
"Kemarin mlatibaru gak ada, sekarang pasien turun kog jadi ada, yang bener yang mana min @username",negative,username,0,2020-06-25,development
Tanjungmas slur @username,neutral,username,0,2020-06-25,development
"Purwodinatan msh bnyk yg mematuhi protokol slh stunya ga pake masker😭,srg kumpul"" tnp phisical distancing😭",negative,username,0,2020-06-25,development
Ini data dari awal atau per hari ya?,neutral,username,0,2020-06-25,development
@username @username @username podorejo koq nambah 2 lagi😢,negative,username,0,2020-06-25,development
"Kelurahan Gajahmungkur gak tau yg kena RW mana.. Masyarakat tidak diberi info.. Jadi yg pernah kontak juga ngga tau deh krn ngga tau yg kena siapa.. wilayah lain ada yg diberi info yg kena di RW mana dan siapa, jd yg kontak lgsg memeriksakan dirinya.. Jadi salah besar ketika korban dikucilkan. Harus dibantu. Jd kalau ada yg sakit, kita tau.. kalau kita kontak, kita tahu krn tau siapa yg sakit dan bisa rapid test.. Kalau nggak tau yg sakit siapa, kita kontak apa engga, repot sendiri kan jadinya huks",negative,username,2,2020-06-25,development
Kok terus bertambah ya @username,negative,username,0,2020-06-25,development
"Saran ya min, mungkin masyarakat enggak patuh itu di karena kan mereka cuma liat angkanya aja jd mereka gag peduli min, mereka bakal ngerti kalo data pasien setiap rt rw itu terbuka",negative,username,0,2020-06-25,development
Kelurahan Krapyak kok gag ada data nya lur ?,negative,username,0,2020-06-26,development
"Min mau tanya dong... Kalau orang ber KTP luar semarang tapi tinggal udah beberapa bulan di semarang, dan positif covid-19, itu domisili nya termasuk luar kota atau kelurahan tempat tinggal nya?",neutral,username,0,2020-06-26,development
Semoga semakin turun... segera normal kembali....,positive,username,0,2020-06-26,development
Tenan po rak iki mas bud @username,negative,username,0,2020-06-26,development
@username,neutral,username,0,2020-06-26,development
"Selamat Hari Anti Narkotika Internasional tahun 2020. Hidup 100% Sadar, Sehat, Produktif dan Bahagia Tanpa Narkoba!!!!",positive,username,2,2020-06-26,development
Bukan kumulasi jd per kecamatan dan per kelurahannya,negative,username,0,2020-06-26,development
"Min, request: diberi progres setiap harinya, dikasih tanda panah atas/bawah dengan jumlah penambahan/penguramgan. Jd setiap daerah gak perlu membandingkan dengan gambar berikutnya bila ingin tau progres nya. Terima kasih",positive,username,2,2020-06-26,development
"Sya ngk narkoba ,minum alkohol ,dll tetap sakit jantung 😭😭😭",negative,username,1,2020-06-26,development
Datanya kok beda sama corona.jatengprov.go.id.... beda lg sama corona.semarangkota.go.id ya???,negative,username,0,2020-06-26,development
"@username min mohon tracking kontak yg Miroto segera ditelusuri, kebetulan salah satu ada di wilayah RW sy, supaya tidak semakin meluas, terimakasih🙏🙏",negative,username,0,2020-06-26,development
Gimana mau jaga jarak.. Rambutnya masih pada pendek.. 😅,negative,username,0,2020-06-26,development
Bener ra sih meh debat kek op carane naggulangi virus iki ki nganggo kesadarane diri sndri bendino debat mlebu tv pye carane tapi ya semua tergantung pribadi,negative,username,0,2020-06-26,development
😮,negative,username,0,2020-06-26,development
Alkhamdulillah 😍 ya Alloh semoga inilah saatnya turun dan turun terus jumlah pasien yg positif dikota tercinta SEMARANG...ayo poro sedulur...dewe kudhu iso,positive,username,0,2020-06-26,development
Sambiroto nambah jadi 11. Ki sebelah endi wae. Kok aq rag reti yaa. Padalo aq wong sambiroto,negative,username,0,2020-06-26,development
"Sayangnya ini data hanya yg dirawat di rs sj.pdhl yg otg banyak.tetangga sy ada yg satu rumah positif.satu sdh meninggal.satu sdh keluar rs.yg dua karantinanya hanya dirumah😭.pdhl positif.dan yg msh data minkes yg di rawat sj.cb tiap rt di tes.psti lbh byk lg yg positif.krn byk bgt otg,apalagi odp.",negative,username,3,2020-06-26,development
Merata,neutral,username,0,2020-06-26,development
"Ya... Allah semakin naik yg positif covit 19,semoga lekas sembuh warga kota ku tercinta ini dan semoga Allah SWT melindungi kita yg masih sehat,kita wajib menjaga kesehatan ke bersihan selalu pakai masker cuci tangan pakai sabun jaga jarak",negative,username,0,2020-06-26,development
"LUR SIDAK PASAR PEDURUNGAN TO, AKEH WONG NGEYEL ISIH RAK GELEM NGANGGO MASKER",negative,username,1,2020-06-26,development
Jumlah orang yg ditest di semrang sudah brapa min ?,neutral,username,0,2020-06-26,development
@username liat disini ros yg kota semarang,neutral,username,0,2020-06-26,development
"Kenapa data positif di semarang berbeda sendiri, harusnya bisa ditampilkan data positif kumulatif juga, bukan hanya positif aktif (positif kumulatif yg sudah dikurangi meninggal dan sembuh). Karena info covid secara internasional, nasional, dan jateng pun menampilkan data covid positif kumulatif, sehingga jelas pertambahan kasus baru per harinya ada berapa.",negative,username,1,2020-06-26,development
"minkes @username masih ada gak sih Posko PKM di Jl Pemuda ; Kalau masih itu coba mampir dan dihimbau ke kafe samping bca kok sudah bisa Dine In jam 7 pagi ; pdhl Perwal No 41gak menyebut jam operasional kafe jam 7 pagi, cuma menyebut dine in jam 11-22 ; cc @username",negative,username,0,2020-06-26,development
"Ayok semarang ,,jangan lg ada penambahan korban",positive,username,0,2020-06-26,development
"Kenapa admin ga pernah jawab kalo ada pertanyaan dr netizen, sekelas pak ganjar aja jawab kalo ada pertanyaan.?",negative,username,1,2020-06-27,development
@username,neutral,username,0,2020-06-27,development
"Klo mau rapid test,sebaikny berapa hari setelah perjalanan dr luar kota?agar hasilnya akurat?",neutral,username,0,2020-06-27,development
Tembalang juara,negative,username,0,2020-06-27,development
Yg berkurang itu pada kemana? Sembuh atau meninggal? Mbok yg lebih rinci,negative,username,0,2020-06-27,development
"Tetanggaku 1 RT ada 2 keluarga yg positif tapi tidak dirawat dan tidak masuk di data ini, itu baru 1RT ya....bayangin sebenarnya betapa buanyaknya yg sudah positif sekota semarang ini. Terusss kapan saya bisa piknik????😢😢😢",negative,username,1,2020-06-27,development
Mungkin segala penyakit di vonis corona,negative,username,0,2020-06-27,development
Kalau meteseh ada yang terjangkit virus corona sebanyak 6 orang.. Tolong dijelaskan siapa namanya.. Kita butuh transparasi informasi..,negative,username,0,2020-06-27,development
Min kok lama sih min?,negative,username,0,2020-06-27,development
Sendangmulyo minggu mesti rame puol🙏..,negative,username,0,2020-06-27,development
Maklumat Kapolri sudah resmi di cabut,neutral,username,1,2020-06-27,development
Bismillah semoga besok banyak yg sembuh bisa berkumpul bareng keluarga.... kalian harus semangat unt sembuh... dan jgn lupa unt menerapkan protokol kesehatan dan jadi sosialisasi masyarakat sekitarnya....,positive,username,1,2020-06-27,development
@username min kalau orang yang lagi nunggu hasip swab(hasil rapid reaktif) itu sop untuk keluarga nya gimana ya?bolehkah keluar (beli bahan makanan) kah? untuk keluarga ya min bukan yang nunggu hasip swab nya,neutral,username,0,2020-06-27,development
@username,neutral,username,0,2020-06-27,development
Meh abang kabeh....,negative,username,0,2020-06-27,development
"padahal meninggal dunia 5 hehe. min mbok jangan cuma kasus aktiv, buka penularan kasus baru juga lah..",negative,username,1,2020-06-27,development
"yang berkurang itu, meninggal apa sembuh ada keterangannya gak min?",negative,username,0,2020-06-27,development
data dasboard blum ada 14 hari tp dh sembuh segitu banyaknya(600an).yg jd prtanyaan itu yg salah rapid test nya.atau obat nya mang manjur percepat bunuh virus.,neutral,username,1,2020-06-27,development
@username,neutral,username,0,2020-06-27,development
"🙏 terima kasih kepada mimin yg terus memberikan informasi bagi warga Semarang , semoga pandemi segera berakhir",positive,username,0,2020-06-28,development
"Dihari minggu pagi ini simpang5 rame min, gmna itu🤣",negative,username,0,2020-06-28,development
Mau berobat tusuk jarum jadinya ngeri ngeri sedap gini. Padahal urgent 😭.. Si covid nangkring terus,negative,username,0,2020-06-28,development
Semangat yo min...pokmen aku padamu,positive,username,0,2020-06-28,development
@username,neutral,username,0,2020-06-28,development
"@username kasus masih naik terus lho pak wali, jgn sampai terlena, diketatkan protokol kesehatan pak. monggo dipirsani pak, ditempat umum masih banyak yg ndk mematuhi protokol kesehatan..",negative,username,1,2020-06-28,development
Tembalang menggila 😭,negative,username,0,2020-06-28,development
Min.... ga koordinasi dg Satpol? Kafe2 di sekitaran Erlangga koq sudah penuh n ramai.....,negative,username,7,2020-06-28,development
Alhamdulillah... Plamongansari tinggal 2,positive,username,0,2020-06-28,development
tanjungmasku😭,negative,username,1,2020-06-28,development
Ini harusnya CFD dll ditinjau ulang lagi deh.. biar mimin² dan temen² nakes ga kaya kerja sendirian..,negative,username,3,2020-06-28,development
Bulu Lor sekarang 4😢,negative,username,0,2020-06-28,development
Mantap min teruskan kalau update sebisa mungkin di usahakan jam 20.00 an🙏,positive,username,0,2020-06-28,development
"Tandang berkurang 👍 , jomblang ayo lah turun pasti bsa 💔💪",positive,username,0,2020-06-28,development
Tanjung mas naiknya pesat,negative,username,0,2020-06-28,development
"min @username ; di web siagacorona.semarangkota.go.id jam 00.30 dicek yang meninggal komulatif 143 (SEMARANG), di data pusat yg meninggal komulatif 150 (JATENG), di web coronajateng yg meninggal komulatif 301 (JATENG)... piye kuwi min? blm data yg positif atau sembuh lho ya..",negative,username,2,2020-06-28,development
"kemarin tambah ,hari ini berkurang satu ,itu sebuh atau gimn njihhh",negative,username,0,2020-06-28,development
@username,neutral,username,0,2020-06-28,development
Kalau pasien pdp itu masuk itungan ga ya,neutral,username,2,2020-06-28,development
"Mau tanya min, data ini hanya pasien positif yg dirawat di RS/Rumdin Walokota sajakah? Tdk termasuk positif yg melakukan isolasi mandiri di rumah?",neutral,username,0,2020-06-28,development
Kelurahan Banyumanik kok tdk ada ya?,negative,username,0,2020-06-28,development
Makin rapet😂😂,negative,username,0,2020-06-28,development
Jaga hati min😂😂,positive,username,0,2020-06-28,development
"Salut utk @username utk usaha luar biasa menginfokan, jaga kesehatan ya semangat terus...terimakasih utk perjuangannya mengumpulkan data 🙏🏻🙏🏻🙏🏻🙏🏻",positive,username,0,2020-06-28,development
"Sing positif ini semua di rawat di Rs apa isolasi mandiri min @username , tolong di perjelas. Yang ditakutkan sudah divonis positif tapi jalan jalan 😆 kan ngeri ngeri sedap 😆. #AKU DIRUMAH SAJA",negative,username,1,2020-06-28,development
Semangaaaaat minkes...ijin keramaian sdh diperbolehkan lagi...CFD sdh dimulai lagi...pasti akan terus nambah lagi menuju puncak....😤😤 tapi dont worry minke @username saya dan keluarga masih setia menganut aliran dirumah saja....ngga berani kemana2....,positive,username,2,2020-06-28,development
semangat min.. semangat semuanya.. yok bisa yok bisa 🙌,positive,username,1,2020-06-28,development
Dari sebelumnya karangrejo 2 trus yg ini 1 tp kok tidak ada yg sembuh min diketerangan datanya? 🤔,negative,username,0,2020-06-28,development
"PetaNe Abang kabeh, kecuali Mijen @username 👏👏👏 pertahankan",positive,username,0,2020-06-28,development
Tanjungmasku 💔,negative,username,0,2020-06-28,development
Tanjungmas semakin hri semakin naik.😣,negative,username,1,2020-06-28,development
Semangat yo min...pokmen aku padamu,positive,username,0,2020-06-28,development
Semangat minn dan teman2 dkk garda depan ilove u full,positive,username,0,2020-06-28,development
"Padahal udah mau mulai kegiatan kuliahnya, mau plng kesemarang. Tapi kok kasusnya malah naik gini😢😢😢😢",negative,username,0,2020-06-28,development
Min tanya dong gugus tugas covid semarang ngantor di mana ya?,neutral,username,0,2020-06-28,development
Kota lama kok rame tenan ya min 😮,negative,username,0,2020-06-28,development
semoga wabah ini cepat berakhir..,positive,username,0,2020-06-28,development
Pedurungan mudun iwk,positive,username,0,2020-06-28,development
Tanjungmas💔,negative,username,0,2020-06-29,development
Peta sebaranya kok belum keluar min untuk yg hari ini🤝,neutral,username,0,2020-06-29,development
tanjungmasku😭😭😭,negative,username,0,2020-06-29,development
Jatah Ada PKM berjilid2,negative,username,0,2020-06-29,development
"Tembalang tertinggi terus, lha malemne pada upload status jek nongkrong semua wkwk",negative,username,1,2020-06-29,development
"Sedih rasanya ,,,pasien positif covid tapi keluarga tdk terima di katakan positif ,,, 😢,,,",negative,username,1,2020-06-29,development
Sampangan dr kmrn kagak sembuh2 satu itu. Smoga lekas 0 . Amin,positive,username,0,2020-06-29,development
"Kalau begitu, mengapa ya kok maklumat dicabut oleh kapolri, sehingga menyebabkan kerumunan dalam jumlah masa yg besar",negative,username,1,2020-06-29,development
Sedih rasanya saat mendapati orang masih bilang ini konspirasi 😭😭.,negative,username,1,2020-06-29,development
"mbaleni pertanyaanku wingi min @username ; perihal data di web siagacorona.semarangkota.go.id meninggal 144 (SEMARANG)... sedangkan di laporan tiap hari per PROVINSI dari data @username yang biasa diupload di twitter BNPB Pusat, data meninggal 150 (JATENG)... apa benar semarang nyumbang 96% jumlah kematian? Padahal di web corona.jatengprov jumlah meninggal 319 (JATENG)",negative,username,0,2020-06-29,development
"Wargaku, bapak2 angger bengi do ngrumpi bareng. Salah satu di antaranya ono seng tenaga medis / perawat RS Tugu. Tanpa jaga jarak tanpa masker.",negative,username,0,2020-06-29,development
"Podo ndablek kabeh seng ngandani pemerintah gak bakalan dirungokke kudune seng ngandani langsung malaikat wae,,gak entok kumpol2 utowo tongrong2 jek do ngeyel opo meneh do gak gubres protokol kesehatan#pemkot Semarang tegas lah sebelum terlambat",negative,username,5,2020-06-29,development
"@username tlng tk sembako mulyo di jl suyudono diadakan rapid test karena salah satu karyawannya, anggota keluarga yg tinggal serumah positif covid. Pasien tersebut bertempat tinggal di banyumanik. Td pagi karyawan yg bekerja masuk kerja ke toko untuk ijin bahwa anggota keluarganya ada yg positif, harusnya tdk perlu masuk dn cukup WA atau tlpn. ""mungkin beliau juga positif"" mengingat tinggal serumah. Ditakutkan akan menyebar ke karyawan yg lain,. Trima kasih",negative,username,1,2020-06-29,development
Susah kak min kl diminta merasa. Diwajibkan saja 🙏,negative,username,0,2020-06-29,development
"Masih berkerumun, lha aja cafe kucing msh rame org nongkroñg",negative,username,0,2020-06-29,development
"Wonodri, Semarang Selatan semoga cepat turun, & Semoga kota Semarang cepat pulih tanpa COVID-19 🙏",positive,username,2,2020-06-29,development
Semoga insentif lancar tidak ada hambatan dg alasan yang bertele tele 👃,positive,username,0,2020-06-29,development
Itu tanjung mas yg kena daerah mana🙏,neutral,username,0,2020-06-29,development
"Sangking patuh'e dg peraturan yg ada solat jamaah aja belum brani ke Masjid miinn ,sampai kapan aman nya ,,firus ini akan ber akhirr 😢😢",negative,username,0,2020-06-29,development
"Min, ning tabel e ditambah (+new case/-) tiap tiap klurahan min, ben people know, klurahan ndii ae sing tambah/berkurang every day ❤, ilapyu min",negative,username,0,2020-06-29,development
Mijen stay safe!,positive,username,0,2020-06-29,development
@username,neutral,username,0,2020-06-29,development
Wilayahqu kok bisa smp 7 ik,negative,username,0,2020-06-29,development
@username,neutral,username,1,2020-06-29,development
Tembalang beberapa hari ini juara 1,negative,username,0,2020-06-29,development
"Kelurahan Lamper Tengah kasusnya terus bertambah tapi kemarin ada kegiatan lomba burung, itu bagaimana ya min? @username",negative,username,0,2020-06-29,development
@username,neutral,username,0,2020-06-29,development
Info pendaftaran merek dagang dong min ?..,neutral,username,0,2020-06-30,development
@username,neutral,username,2,2020-06-30,development
"saran : diperbanyak satgas meliputi TNI, POLRI, POL PP untuk menyisir kawasan yang rawan kerumunan, tempat nongkrong, dan diberi sanksi supaya ada efek bagi mereka yg menyepelekan protokol kesehatan,",positive,username,2,2020-06-30,development
Meteseh nambah meneh.... Hadehhh....,negative,username,0,2020-06-30,development
Semangat.. Sehat2,positive,username,0,2020-06-30,development
"Cafe2 di semarang, bebas beroperasi jg. Transportasi juga bebas. Apakah semarang akan terus begini penanganannya?",negative,username,2,2020-06-30,development
Bayar brp ?,neutral,username,0,2020-06-30,development
Bayar gak ya min?,neutral,username,0,2020-06-30,development
"Naik trus. Apakah semarang tidak ingin melakukan pembatasan? Nampaknya sejauh ini, sangat bebas keluar masuk kota / kab.semarang. untuk beberapa fasilitas umum, jg nampak bebas?",negative,username,2,2020-06-30,development
@username,neutral,username,0,2020-06-30,development
"Pas banget lagi cari info ini, makasih min 👍",positive,username,0,2020-06-30,development
@username,neutral,username,1,2020-06-30,development
Pasar kembang kampung pelangi yg ngrangkai bunga dan jual banyak juga yang gk pakai masker,negative,username,0,2020-06-30,development
Purwosari semarang utara ada 2 😭😭,negative,username,0,2020-06-30,development
Purwodinatan msh bnyk yg ga melaksanakan protokol keshtn😭,negative,username,0,2020-06-30,development
"Pilih saya saja jadi Menteri Kesehatan, Pak. Dijamin....Sars CoV 2 virus bablas ke luar angkasa.....",negative,username,0,2020-06-30,development
"Mangkang wetan masih banyak org"" yg pda nongkrong tanpa menggunakan masker dan jaga jarak. Warganya trllu menyepelekan @username",negative,username,1,2020-06-30,development
Penantian yang tak berujung.........,negative,username,0,2020-06-30,development
Sendangmulyo luwaaaar binasaaaaaa,negative,username,0,2020-06-30,development
Ijin bertanya seputar prosedur penanganan covid..hasil tes swab apa betul emg tidak boleh d ketahui pihak keluarga kecuali RS..dan apa perlakuan terhadap keluarga yg d nyatakan positif ato pdp.. sekedar bertanya njih..,neutral,username,1,2020-06-30,development
@username,neutral,username,0,2020-07-01,development
Ayoook pada sadar diri mulai lindungi diri sendiri... Untuk melindungi orang lain. Bismillah kita pasti bisa lawan covid ini.,positive,username,0,2020-07-01,development
Pedurungan ku... Ohh...,negative,username,0,2020-07-01,development
@username,neutral,username,0,2020-07-01,development
Sendangmulyo tambah meneh ndaaaa 😢😢😢,negative,username,0,2020-07-01,development
"tembus 600 lbh,",neutral,username,0,2020-07-01,development
"Min daerah jl tlogosari ke arah malangsari ,pedagan dan pembeli masih banyak yang tidak pakai masker, tolong di tertibkan min 🙏",negative,username,0,2020-07-01,development
@username,neutral,username,0,2020-07-01,development
Pandean lamper semakin menurun alhamdulillah,positive,username,1,2020-07-01,development
Bertambah lagi min,negative,username,0,2020-07-01,development
nah gini bermanfaat. ndak covad covid aja yg di posting min.. 😅,positive,username,0,2020-07-01,development
Ayo pit2 an,neutral,username,0,2020-07-01,development
Kok naik naik naik trs lurrr.. jgn lupa pake masker n cuci tangan dong lurr.. sayangi semarang,negative,username,0,2020-07-01,development
"Ndak usah diposting lakwes min, marai medeni😂",negative,username,0,2020-07-01,development
"Gmna mau berkurang klo makin lama makin rame di jalanan , ya allah Lindungilah kami semua warga semarang🙏",negative,username,0,2020-07-01,development
"Haduh desa cangkiran, omahku min. Uda ada yg postif😭",negative,username,0,2020-07-01,development
Embohhhhh wess Losss Dollll,negative,username,0,2020-07-01,development
Wonodri kok naik turun gini☹️ Tolong lah kegiatan yg enggk penting kayak nongkrong / Sunmori jgn dulu. Nunggu Situasi Kota Semarang Aman tanpa Corona🙏 Kalo Situasi Kota Semarang bener aman dari Corona Baru silahkan nongkrong / Sunmori dgn ttp mematuhi kesehatan.🙏 Tetap semangat para Medis / garda depan Kota Semarang kalian pasti bisa membasmi Corona.🙏,negative,username,1,2020-07-01,development
Surat keterangan domisi usaha buatnya dimana ya?🙏,neutral,username,0,2020-07-01,development
Sumurrejo 5 lg? Hmm,negative,username,0,2020-07-01,development
"@username buat Social Distance Monitoring, Face Mask Monitoring min. Wkwkwk. Adain Hackathon Nasional agar anak IT berlomba - lomba bantu berinovasi di bidang teknologi.😁",positive,username,1,2020-07-01,development
"Mohon infonya lur, penambahan pasien covid 19 di kota semarang dari klaster mana saja, jadi bisa untuk menambah kewaspadaan warga kota semarang yang melakukan kegiatan di luar rumah selama pandemi ini. Maturnuwun",positive,username,0,2020-07-01,development
@username Remote Online Hackthon Nasional min. Biar anak IT berlomba lomba berkarya menciptakan teknologi dibidang kesehatan.😁,positive,username,0,2020-07-01,development
Anjir banyak bet dah yang positif,negative,username,0,2020-07-01,development
"Makannya jangan new normal , klo new normal makin banyak",negative,username,0,2020-07-01,development
Apa gk ada yg sembuh to minnn.. kok kyke gk turun2,negative,username,0,2020-07-01,development
"Mohon infonya lur, penambahan pasien covid 19 di kota semarang dari klaster mana saja, jadi bisa untuk menambah kewaspadaan warga kota semarang yang melakukan kegiatan di luar rumah selama pandemi ini. Maturnuwun",positive,username,0,2020-07-01,development
Buat surat keterangan domisili usaha dari rt sampai kelurahan/kecamatan?,neutral,username,0,2020-07-01,development
Semarang jangan sampai menjadi Surabaya Jilid 2.!!,negative,username,3,2020-07-01,development
Gunung pati nek iseh do santai santai aku mau neng bank meh nabung ono mbak mbak ayu neng judes neng pinggirku ra nggo masker tak tamati trs aku ngehindar eh malah mbesengut raine lan pye neh cedak kwe wangi tapi atiku ra aman nek wong gunung pati ngene trs pasar iso iso tutup yakin😢,negative,username,5,2020-07-01,development
Matursuwun supportnya @username 🙏🙏🙏,positive,username,0,2020-07-01,development
Kek kiamat,negative,username,1,2020-07-01,development
Alhamdulillah tuga masih negatif,positive,username,0,2020-07-01,development
Kec. Karang kidulnya mna ya min?,neutral,username,0,2020-07-01,development
@username tempat usaha yg memenuhi syarat yang seperti apa aja kah?,neutral,username,0,2020-07-01,development
@username @username pudak payung jadi 4 orang:((,negative,username,0,2020-07-01,development
Sudah sampling industri atau kawasan industri blm ya min? Melihat tren terus naik jangan sampai kasus pabrik Sampoerna di Surabaya terulang di Semarang,negative,username,0,2020-07-01,development
