text,label,username,likes,datetime,data_type
@username,,username,0,2021-08-06,inference
Tgl 6&7 udh penuh kuotanya. Nantinya bakal buka lagi tgl berapa ya ? @username,,username,0,2021-08-06,inference
"@username urun rembug min, jika terjadi penundaan jadwal akibat vaksin kosong seperti ini seharusnya dilakukan penjadwalan ulang.",,username,1,2021-08-06,inference
"Min, klo sudah dapat sms 1199 jadwal kedua di klinik lanamud a yani itu mundur jg apa ga?",,username,1,2021-08-06,inference
Lha punya sy kok jaraknya 3bln ke dosis 2 vaksin di puskesmas candilama😮,,username,0,2021-08-06,inference
"Anak saya daftar kok gak bisa masuk ya.tulisannya no.salah , padahal nik sm no KK sudah benar.",,username,0,2021-08-06,inference
😰,,username,0,2021-08-06,inference
Ditunda ek mbak @username,,username,0,2021-08-06,inference
Udah daftar lwt viktoria sma ngecek terus lwt aplikasi pedulilindungi kog blm dpt kbr jg ya min mpe skrg,,username,0,2021-08-06,inference
Anak saya tgl 9 hrs nya vaksin kedua di queen city tp di smg city knp tdk ada jadwal di sana...apakah dtg lsg atau bagaimana @username ...mohon penjelasannya,,username,0,2021-08-06,inference
Min besok tgl 20 jatakku vaksin dosis 2 di queen city apakah harus mendaftar lg lewat viktori?,,username,0,2021-08-06,inference
Klo pemilihan jadwal sesuai yang di kartu vaksin pertama gapapa kan min?,,username,0,2021-08-06,inference
Kok tdk ada ya vaksincenter queen city?,,username,0,2021-08-06,inference
@username,,username,0,2021-08-06,inference
"Untuk yg sentra vaksin 2 Queen city, tgl 9 Agustus 2021, gimana min? Apakah juga harus daftar nomor antrian? @username",,username,1,2021-08-06,inference
Kalau kayak gini tu brati daftar ulang di victori lagi min?Maksudnya beda dgn pendaftaran yg pertama ?,,username,0,2021-08-06,inference
"Management nya min tolong, vaksin dosis 2 kelabakan kan. Saya jatah nya di holy tgl 3 gak dapet, kecelek min dah sampe sana pagi2. Nyoba ke tempat2 vaksin lainnya ditolak, katane ya harus sama kayak tempat vaksin 1. Mbok ya tulung min min",,username,9,2021-08-06,inference
Usul minta vaksin ke pusat yg banyak jjangan sedikit. Antusias warga banyak ingin vaksin sdh banyak yg datang ke puskesmas pada kecewa mau vaksin 1,,username,1,2021-08-06,inference
Sy jg gk dpt...hrsnya hari ini😢,,username,1,2021-08-06,inference
Alhamdulillah ak SDH di vaksin dosis 2 holy stadium marina tanggal 4 agst 2021 kmrin..,,username,0,2021-08-06,inference
Kalau yg pertama di mangkang yg ke 2 nya dimana min??kemarin di sarankan ke holy tpi uda 2 kali kesana ndak bisa @username,,username,0,2021-08-06,inference
Kalau vaksin pertama di gorjatidiri dan di sarankan vaksin ke 2 di puskesmas terdekat ...tapi di puskesmas ngak bisa dan harus di tempat vaksin pertama ...terus harus bagaimana ya,,username,2,2021-08-06,inference
Halo min ..kalo dlu vaksin 1 di prpp . Trs ketunda krn kena covid ..mau vaksin ke dua bs dmn ya?,,username,0,2021-08-06,inference
"Bakalan saingan sm yg punya jadwal di hari H.. apalagi smpe 2 hari ini tertunda, sm yg jatohnya hari Minggu dan tanggal merah.. gmn min @username 😢",,username,0,2021-08-06,inference
Mohon info min untuk vaksin 1 🙏,,username,0,2021-08-06,inference
kalau misalkan nyoba daftar dosis 2 di tempat lain masalah gak yaa ?,,username,2,2021-08-06,inference
Untung kmrn msh kebagian vaksin ke 2 di sini ya beb @username,,username,0,2021-08-06,inference
@username,,username,0,2021-08-06,inference
"Min, boleh juga diinfokan melalui victori atau sms atau ke masing2 RT biar disampaikan ke warganya. Kasian yg ga punya instagram atau ga buka instagram udah pada dateng ke tempat vaksin yg jaraknya jauh, tapi begitu sampai ternyata vaksinnya ditunda dulu 🥲 masih banyak yg “kecelik” min 🙏🏼",,username,1,2021-08-06,inference
👏👏👏,,username,0,2021-08-06,inference
"Kok ditunda lagi, lha terus kapan dapet vaksin ke 2 nya nih ?",,username,2,2021-08-06,inference
Jika sudah dapat tiket vaksin bisa datang dimana sajakah? Dan saat ini yg melayani vaksin tabapb1 dimana saja? Mohon info @username,,username,1,2021-08-06,inference
Min klo vaksin di unisulla gimana masih tersedia kah??karena dapat jadwal tgl 12 agustus,,username,0,2021-08-06,inference
"boro2 vaksin kedua, vaksin dosis pertama aja belum.. udah daftar lewat victori ga dipanggil2 gara2 ktp luar kota..#sedih",,username,5,2021-08-06,inference
Min kok saya belum dapat sertifikat ya.. Padahal udah faksin pertama di holly tgl 12 juli,,username,0,2021-08-06,inference
@username,,username,1,2021-08-06,inference
@username,,username,0,2021-08-06,inference
Pas vaksin ada jadwalnya gmn nanti? Apakah akan tumplek blek atau gimana?,,username,0,2021-08-06,inference
"Saran min, diatur kembali jadwalnya.. biar tidak bertumpuk yg vaksinnya tertunda dan yg memang akan vaksin di hari tersebut.. antrean penerima vaksin terlalu padat bahkan saat tidak ada penundaan.. mohon diatur yg baik min..",,username,41,2021-08-06,inference
@username,,username,0,2021-08-06,inference
Maaf mau tny klo psen ambulance untuk pmeriksaan di rmh ada biaya.a gk ya?,,username,0,2021-08-06,inference
"Selamat siang Min mau tanya, apakah vaksin ada kantornya , soalnya suami saya habis vaksin tapi data nik KTP nya itu setelah di klik muncul nama orang lain dan petugasnya bisa di ubah dikantornya di pedurungan , jika mau merubah data harus kemana dan bagaimana ya terimakasih mohon di konfirmasi",,username,0,2021-08-06,inference
Untk vaksin ke 1 yg puskesmas kapan ada lagi,,username,0,2021-08-06,inference
Harus dijadwal ulang lagi kalau ngk akan menimbulkan kerumunan yang sangat,,username,3,2021-08-06,inference
Jadwal vaksin ke 2 tgl 6 Agustus hari ini,,username,0,2021-08-06,inference
Skrng kok bnyk jadwal yg di tunda y .. alhamdulilla kmren di bulan juni ikut vaksin 1 di aspol sambiroto .. alhamdulilla tepat waktu jg tgle vaksin ke 2 di aspol sambiroto jg ..,,username,0,2021-08-06,inference
Info' utk vaksi 1 tgl 23 -27 agustus di dusun semilir utk lbh jls nya hub : 081 12990959,,username,0,2021-08-06,inference
Halo Min kes… gaada penyakit lain kah yang bisa disiarkan dan antisipasi untuk warga???,,username,0,2021-08-06,inference
"Min, saya vaksin 1 di Holly bareng anak dan suami. Yang dapat sms cuma anak saya, vaksin 2 disuruh ke Lanumad A Yani, jadwalnya minggu depan. Saya dan suami nggak dapat sms blas, tapi karena bakal repot kalau harus mencar-mencar kami niat tetep bareng aja nanti vaksin 2-nya. Masalahnya kami jadi agak bingung harus ke Holly atau Lanumad, karena ada yang bilang tempat vaksin 2 harus sama dengan vaksin 1. Takutnya sampai Lanumad ditolak pula dan disuruh balik ke Holly. Kayaknya sepele ya, ditolak ya pindah. Tapi alokasi waktunya itu lho min, mana jauh banget pula tempat-tempat ini dari rumah. Mohon saran, apa mending kami tetap ke Holly aja?",,username,11,2021-08-06,inference
Info bulan agustus ktne mau ada lg vaksin 1 di aspol sambiroto utk utk umur 12 thn ke atas ..tp blm tau tgl nya,,username,2,2021-08-06,inference
Vaksin ke 2 di puskesmas karang doro kapan ada sudah tiap hari saya telpon jawabnya belum tahu kalo saya nggak telpon gimana saya tahu kalau sudah ada vaksinnya saya tgl 2 Agustus harusnya vaksin ke 2,,username,0,2021-08-06,inference
"Tolong di pecah lagi tempat vaksinya. Di holly terlalu ramai, sperti nomton konser",,username,13,2021-08-06,inference
@username,,username,0,2021-08-06,inference
Ditunggu info selanjutnya ya,,username,0,2021-08-06,inference
Terimakasih min informasi @username,,username,0,2021-08-06,inference
Ayo semoga nurun sampai 500 kebawah,,username,0,2021-08-06,inference
Untuk besok di hoki ada vaksinasi gak kak?,,username,0,2021-08-06,inference
Mulai mulai mulai………,,username,0,2021-08-06,inference
Info yang masih melayani vaksin 1 mas mbak?,,username,0,2021-08-06,inference
Untuk vaksin dosis 1 kalau bukan warga semarang bisa tidak min ?,,username,0,2021-08-06,inference
Bapak saya dpt SMS untuk vaksin pertama di holy stadium Marina trs di datengi ternyat tutup 😢 la ini kok sudah mau vaksin ke 2 😮 trs yg blm dpt vaksin pertama gimana?,,username,0,2021-08-06,inference
mohon info vaksin non ktp semarang dosis 1. susahhhhh benerrrrr vaksin disemarang ya 1,,username,0,2021-08-06,inference
@username,,username,0,2021-08-06,inference
"adminnya kurang responsif, padahal rame yang tanya. begitupun ttg info vaksin yang tutup. iya infonya menyebar luas, tapi ketika vaksin centernya dibuka, gak ada info lagi. alhasil baru tahu 2 hari setelah anjuran. mana gak ada kejelasan dari undangan via wa/victori. gak semua orang buka instagram scr rutin, untuk antisipasi ya sebaiknya diumumkan lewat wa, atau portal2 besar",,username,0,2021-08-06,inference
Kalau harusnya jdwal vaksin ke 2 tgl 5 kemren tapi masih tutup katanya dan saya blm dapat infolagi update terbaruna yang diholly stadium marina,,username,1,2021-08-06,inference
Maaf vaksin ke dua kapan ya,,username,0,2021-08-06,inference
Mohon pencerahannya min??,,username,0,2021-08-06,inference
@username tetep kabeh pake victory deh ya kyke?,,username,0,2021-08-06,inference
ini kami sudah vaksin tapi mau lapor ke  http://victori.semarangkota.go.id/user/status#  tpi jati diri kog gak ada di daftar min..? bgmn ini.?,,username,0,2021-08-06,inference
diatur sesuai tgl...........biar Ndak padat....rame,,username,0,2021-08-06,inference
Maaf tanya vaksin ke dua Kpan ya,,username,0,2021-08-06,inference
@username,,username,1,2021-08-06,inference
"Permisi mohon maaf, tolong didengar keluhan warganya. Banyak yang kesusahan terkait vaksin dosis ke2 dengan kendala stok habis dan tidak bisa pindah lokasi. Atau bisa dijelaskan kenapa tidak bisa pindah tempat. Kalo masalah pendataan kok ya ndak modern banget sampe gabisa pindah tempat, dan banyak sekali miss komunikasi disuru pindah ke puskesmas tp ditolak. Tolong didengarkan, kita juga ingin segera hidup normal. Terimakasih",,username,0,2021-08-06,inference
Info vaksin di RS Bhakti Wira Tamtama dong min. Thanx,,username,0,2021-08-06,inference
@username Salah nulis Min namanya Holy Stadium bukan Holly 😍,,username,1,2021-08-06,inference
adakah yg sama vaksin 1 di st. Tawang? trs gmn kbarnya vaksin 2 nya?,,username,0,2021-08-06,inference
"tiwas ijin libur, sampe sana di suruh ndaftar online dan tidak kebagian kuota",,username,0,2021-08-06,inference
Ni mbak @username wkwk,,username,1,2021-08-06,inference
Kalo penundaan gini nanti dikasih hari dan jadwal supaya ga membludak dan ga semua bisa tahu ig dkk ini jadi bisa diinfokan lewat sms yg udah dikasih nomornya. Semangat tim!!,,username,1,2021-08-06,inference
"Seharusnya sistem dibenahi dari awal saat penjadwalan dan lebih terdata secara terperinci. Sehingga tidak perlu lagi yang namanya daftar ulang lagi di web, maaf untuk panitia pemberi vaksin 1 saat di udinus seharusnya hanya memberikan jadwal vaksin ke 2 secara dan bukan ditulis secara manual. Agar lebih terperinci dan terorganisir waktu dan kedatangan para penerima vaksin ke 2. Sehingga masyarakat tidak banyak yang kecewa karena harus berlomba2 untuk selalu melihat gadget demi bisa mendaftar vaksim ke 2.",,username,0,2021-08-06,inference
@username @username,,username,0,2021-08-06,inference
Vaksin 2 yg di UIN kok gak ada info nya kak?@username,,username,0,2021-08-06,inference
"Mohon info..vaksin 2 yg tersedia dimn ya..klo belum ada,kira2 kpn ya tersedianya..mksh😊",,username,0,2021-08-06,inference
"Admin. Anak saya vaksin ke 1 di udinus, vaksin ke 2 disuruh ke queen city. Setelah sampai sana gak bisa vaksin ke 2 krn kuota penuh. Saran saya, kalo kuota penuh seharusnya ada info lewat sms/ wa. Jadi warga semarang tdk kecewa..",,username,1,2021-08-06,inference
Saya vaksin kedua BSK Kamis ....apakah juga d tunda,,username,0,2021-08-06,inference
Kalo yang uda dapat jadwal ke2 di quen city tapi masuk e tiket nggak dpt2 antrean gimana ya? Apa besok2 masih di layani,,username,0,2021-08-06,inference
Saya tdk dpt SMS dr 1199 terus vaksin pertama di holly tp knp tdk ad info penundaan vaksin ya?,,username,2,2021-08-06,inference
"Pak/bu, kalau sudah vaksin pertama trs positif, untuk vaksin kedua gmn ya? Apa hrs tunggu 3 bln dl? Kan berarti lebih dr 56 hari. Gmn ya? Hrs mengulang vaksin pertama lg atau langsung vaksin kedua? @username cc @username",,username,0,2021-08-06,inference
Alhamdulillah sudah vaksin ke 2 kemarin di uin,,username,2,2021-08-06,inference
Harus nya di holy ada dua jenis vaksin nya....maksudnya ada yg vaksin pertama dan vaksin kedua...jadi tidak seperti ini...yg pertama sementara tidak ada dan yg kedua kehabisan😂😂😂,,username,0,2021-08-06,inference
"@username min , vaksin ke 2 di pedurungan apa di alihkan ke Gayamsari? Td saya cek victory jadwal tgl 9 Agustus di Gayamsari sudah full, kok gak ada info dr akun ini ya klo yg kemaren vaksin 1 di pedurungan vaksin 2 dialihkan ke Gayamsari dan booking dulu. @username",,username,0,2021-08-06,inference
Yok pertahankan yokkkk😍,,username,0,2021-08-06,inference
"Kmrn sudah ikut vaksin di sini tp kartunya vaksin tdk dtulis jenis vaksinnya. Pas druangan penyuntikan lupa tdk tanya jenis vaksinnya apa, kluar ruangan baru ingat....",,username,0,2021-08-06,inference
"@username semua kan sudah online, tapi tidak semua liat instagram. Jadi tolong jadwal yg udah tertera di pedulilindungi.id dirubah sekalian.. terimakasih sebelumnya",,username,0,2021-08-06,inference
👏wow!,,username,0,2021-08-06,inference
"Hari ini tgl 6 agustus apa ada vasinasi di DKK pandanaran,, mohon info mau vaksin perdana.",,username,0,2021-08-06,inference
"Mohon maaf menganggu ,saya berusia 17 tahun saya ingin mendaftar vaksin dosis pertama,kira kira wilayah mana yang sedang buka vaksin pertama dan kapan pelaksaanaanya? Karena saya sudah mendaftar dari jauh jauh hari di poltekes banyumanik namun belum ada kejelasan jadwalnya.Terimakasih",,username,0,2021-08-06,inference
Gasss teros jangan kendorrr,,username,0,2021-08-06,inference
Turun lagi....👏,,username,0,2021-08-06,inference
"Min mau nanya saya vaksin pertama di kota asal, jadwal vaksin kedua saya tgl 8, bisa ga sih min vaksin kedua di semarang? Kalau bisa caranya gmn ya min?",,username,0,2021-08-06,inference
🙏🙏🙏,,username,0,2021-08-06,inference
👏👏 joss gandos,,username,0,2021-08-06,inference
Info dong vaksin pertama daerah ungaran dmn ya..,,username,0,2021-08-06,inference
Info vaksin di RS Bhakti Wira Tamtama dong min. Thanx,,username,0,2021-08-06,inference
"sy kmrn udh dateng ke queen city mall buat vaksin ke 2 ditolak alasan udh penuh hrus ambil antrian jam 6, hari ini dateng jam 6 sampe sana eh malah suruh daftar online, skrg udh mau daftar online malah penuh, trs aku kudu piyeee😭😭 pdhl jadwal vaksin harusny tgl 2 kmrn..",,username,1,2021-08-06,inference
full kuota semua :),,username,0,2021-08-06,inference
Semarang sehat Semarang gembira,,username,0,2021-08-06,inference
Maaf mo tanya klo ud di vaksin trs tdk pnyk sertifikat vaksin bisa kah di Karna kan tdk mempunyai nmr hp/hp.makasih,,username,0,2021-08-06,inference
Semangat yokk.. turun lagii.. 💪,,username,0,2021-08-06,inference
Alhamdulillah turun. Ayo jaga prokes ketat ben corone lungo,,username,0,2021-08-06,inference
Semarang sehat go go go,,username,0,2021-08-06,inference
Everyone pake victory @username,,username,0,2021-08-06,inference
sayaa sudah daftar tapii kuotanya kokk sudah terpenuhii 😮😮,,username,0,2021-08-06,inference
"Mohon maaf menganggu ,saya berusia 17 tahun saya ingin mendaftar vaksin dosis pertama,kira kira wilayah mana yang sedang buka vaksin pertama dan kapan pelaksaanaanya? Karena saya sudah mendaftar dari jauh jauh hari di poltekes banyumanik namun belum ada kejelasan jadwalnya.Terimakasih",,username,0,2021-08-06,inference
tolong dipercepat karna virus tidak menunggu,,username,0,2021-08-06,inference
Tadi saya sudah ke holy padahal jatah vaksin 2 hari ini tgl 6 agustus.. Sementara masih TUTUP tadi banyak yg kecewa.. Lain kali di info jauh² hari min @username.. Biar pada ga kecewa sudah jauh² dan ijin kerja.. Takutnya melampaui batar 56hari..,,username,0,2021-08-06,inference
@username,,username,0,2021-08-06,inference
"Mau tanya dong kakak* semua kalo vksin 1 d tempat A trus vksin k 2 dapet kuponnya d tempat B bisa gak ya.. makasih,🙏🙏🙏",,username,0,2021-08-06,inference
Iyaa ik masih di tunda @username,,username,0,2021-08-06,inference
Sampai kapan,,username,0,2021-08-06,inference
min yang buat queencity masih ada lagi ga selain hari ini? @username,,username,0,2021-08-06,inference
Mohon info untuk dosis 2 di queen city tgl 9 ready kan ya kak admin??? Soalny mau urus cuti kantor jadi butuh kepastian,,username,1,2021-08-06,inference
Kami bisa membantu menyediakan sistem antrian online dan reservasi untuk vaksin Min biar tidak semrawut. Dicoba dulu yuk mumpung gratis😊,,username,0,2021-08-06,inference
"Puji Tuhan kemarin tgl 4 agustus udah vaksin dosis 2 di Holy stadium, datang jam 06.40 tp yg antri udah ribuan... Untungnya pelayanannya cepat karena petugas'nya banyak 🤗",,username,0,2021-08-06,inference
"Kalo udah vaksin 1 kemarin Juli di holy stadium, terus kena covid gimana dong minn 😢😢",,username,1,2021-08-06,inference
Divaksin ditest tensi..di pingpong..auto tensi tinggi..parah nih..ada oknum petugas yg teriak teriak..harus pakai blangko..semoga segera dievaluasi..🙏,,username,0,2021-08-06,inference
"Indonesia jumlah penduduk 280jt jiwa sedangkan vaksin dosis 1 blom memenuhi target, klo naik pesawat dll hrus menunjukan surat vaksin minimal dosis 1 sedangkan sekarang cari vaksin dosis 1 saja mulai berebutan bahkan tdak dapat, dampaknya masyarakat yg kebingungan mau kemana2 gak bisa. Apalagi yg punya penyakit bawaan dan tdak di bolehkan untuk vaksin klo pergi hrus menunjukan surat vaksin, trus gimana bisa dpat surat vaksin. Tolonglah.. sebelum memberi kebijakan di pertimbangkan dulu biar masyarakat tidak kebingungan seperti ini",,username,0,2021-08-06,inference
@username dan @username ... Yang terhormat pemerintah kota semarang... menghindari kerumunan masa yg bisa menjadi salah satu penyebab menular nya virus covid 19... Ini sekedar usul semoga didengar dan di pertimbangkan... Gimana kalo vaksin di adakan kayak pemilu... Jadi dibuat kyk tps2 di tiap Rt .. Jadi bisa teratur dan insyaallah merata di setiap wilayah... Maaf kalo lancang.. Suwun,,username,2,2021-08-06,inference
mantap lurdeee,,username,0,2021-08-07,inference
"Ayo vaksin, Ojo kendo prokes",,username,0,2021-08-07,inference
Bismillah barusan daftar vaksin 1 di pusk karangdoro. Jadwal tanggal 9.. semoga aja ini beneran bisa ya…,,username,2,2021-08-07,inference
Puji Tuhaaan..... Sembuh Indonesia q terus menurun hingga lenyap si korondel dr muka bumi ini 🙏😇👍👏👏👏,,username,0,2021-08-07,inference
@username,,username,0,2021-08-07,inference
"Min, jadwal vaksin kedua tgl 9 agst di queen city mal... Ini sy pilih tgl 9 agst tidak ada lokasi di queen city mal... Piye lur????",,username,6,2021-08-07,inference
Mau nanya min untuk vaksinane dosis dua di sampokong hari ini di alihkan kemana ?@username,,username,0,2021-08-07,inference
Sdh daftar tpi sampe tempat nya vaksin habis😂,,username,0,2021-08-07,inference
@username,,username,0,2021-08-07,inference
Untuk 12-17 tahun masih blom buka ya minkes?,,username,0,2021-08-07,inference
@username,,username,0,2021-08-07,inference
@username,,username,0,2021-08-07,inference
"Mau tanya dong, kalau juni kmrn positif covid trus vaksinnya harus nunggu 3 bulan ya? Apa vaksin sekarang aja?",,username,0,2021-08-07,inference
Untuk tanggal 9 besok adakah untuk area Semarang bart,,username,0,2021-08-07,inference
Bismillah jateng herd imunity,,username,0,2021-08-07,inference
Mohon ijin untuk jenis vaksinnya sinovac min?,,username,0,2021-08-07,inference
KTP Semarang barat belum dpt jadwal......😢 Pls help,,username,0,2021-08-07,inference
AYOOO BOCAH SEMARANG OJO BANDELLL BEN ISO NDANG DOLANN! NAK WES GA PPKM YO TETEP TAAT LURR BEN AMAN RK PPKM MANEHHH😂,,username,6,2021-08-07,inference
👏👏,,username,1,2021-08-07,inference
Banyumanik mundak trusss,,username,0,2021-08-07,inference
Yang umur 17 blm punya ktp udah bisa? @username,,username,0,2021-08-07,inference
Mksh infonya....ayo pasti bisa. Jangan kendor...jangan bosan tuk tetap Prokes dr diri kita sendiri....jaga stamina n kesehatan semuanya....🙏🙏🙏,,username,2,2021-08-07,inference
Dimarina kapan di buka min?,,username,1,2021-08-07,inference
Min @username apakah vaksin buat anak2 12thn harus menunggu dari sekolah atau daftar sendiri.mksi,,username,0,2021-08-07,inference
Yohh medun trss🔥,,username,3,2021-08-07,inference
"Min, ini saya mau ambil e tiket utk tgl 9 agst sesuai jadwal vaksin kedua di queen city mal... Tp stlh sy pilih tgl 9 agst knp tdk ada pilihan lokasi di queen city mal... Ini gimn ya... Bukannya tambah mudah tp koq malah tambah ribet ya...",,username,0,2021-08-07,inference
Semoga semakin menurun...aamiinn,,username,0,2021-08-07,inference
Yoh Isa mudun terus yoh,,username,0,2021-08-07,inference
"Ini tweet pak @username (@username) menge-tweet pukul 7:14 PM on Rab, Agt 04, 2021: Jateng Terima 600.000 Dosis Vaksin, Ganjar: Langsung Kita Bagi Sesuai Proporsional Klik untuk baca: https://t.co/LG46TqB1jW (https://twitter.com/ganjarpranowo/status/1422893655296118792?s=03)",,username,0,2021-08-07,inference
"Disaat Pemerintah mewajibkan Vaksin, tpi Disaat itu juga pemerintah TIDAK siap melayani vaksin masyarakat ... Vaksin kok kehabisan mulu ..",,username,0,2021-08-07,inference
Senen tgl 9 agustus 2021 sudah buka belum ??,,username,1,2021-08-07,inference
"Sy sdh daftar vaksin dgn lokasi di puskesmas pandanaran, kok gak ada kabar kapan dpt jatah vaksin 1..",,username,0,2021-08-07,inference
l,,username,0,2021-08-07,inference
mohon infonya min @username vaksin tersedia lagi di holy stadium marina kapan? soalnya haruse terjadwal tgl 2 kemarin tapi sampai hari ini habis... dan misal dipindah lokasi kemana?...,,username,0,2021-08-07,inference
"Yes Semarang kita serentak bersama usir covid jangan ada lagi sisa .. dengan apa kita akan usir covid 19 ini? Dengan menerapkan Prokes , vaksinasi dan tentu nya saling mengingatkan 1 dg yg lain utk memakai MASKER.. yess bisaa Semarang kotaku ter❤️❤️❤️",,username,1,2021-08-07,inference
Gasss medun teruss..,,username,0,2021-08-07,inference
Untuk dosis 2 gmn min? Jadwalku tgl 9 d holly..apa masih d tunda?,,username,3,2021-08-07,inference
"Semarang vaksin 1 kapam ada lagi ..sdh terjadwal ikut yg kelurahan manyaran malah gak jadi""",,username,0,2021-08-07,inference
"Untuk vaksin 1 gimana min , puskesmas genuk kosong @username",,username,0,2021-08-07,inference
"Saya daftar di victori sudah 1 bulan tidak ada panggilan.. langsung ke tempat, ikut kerumunan malah langsung dapat.. seperti nya yang didahulukan bukan yg daftar di victori, yg diutamakan yg datang langsung..",,username,19,2021-08-07,inference
@username gwe wong2 mu,,username,0,2021-08-07,inference
Mohon bantuannya untuk vaksinasi kedua di queencity. Vaksinasi pertama diudinus,,username,9,2021-08-07,inference
Sentra holy kok smpe tanggal 9 belom ada di daftar ya min?,,username,1,2021-08-07,inference
@username,,username,0,2021-08-07,inference
Data diri yg terdaftar kok gak masuk akal ya,,username,1,2021-08-07,inference
Vaksin dosis 2 di UIN kapan kak? @username,,username,0,2021-08-07,inference
Info vaksin 2 di holy stadium marina kapan ya dibuka kembali?,,username,11,2021-08-07,inference
Saya umut baru 33th tp di pendaftaran umur 51th,,username,0,2021-08-07,inference
Tolong info vaksin 1 di hari sabtu min🙏,,username,0,2021-08-07,inference
Queen city mall menghilang,,username,9,2021-08-07,inference
"kak yg slide ketiga udah brhasil daftar tp kok g bisa ambil kupon ky yg slide ke2 ya,,mohon tmn2 bantu infonya nggih",,username,0,2021-08-07,inference
Ini untuk yg vaksin 1 aja ato bisa vaksin 2,,username,0,2021-08-07,inference
"Maaf mau tanya,tepatnya tempat vaksin di karangdoro tu mana?maksudnya puskesmaskah?ato di mana?soalnya di online cuma di tulis tempat di karangdoro aja",,username,1,2021-08-07,inference
Bugangan garek siji 🔥,,username,0,2021-08-07,inference
"Vaksin 2 kapan?? @username . Gak boleh kelamaan ya min, ada batas maksimal vaksin dosis 2 supaya efek vaksin dosis 1 bisa bekerja. Kalau kelamaan, sama sj kita sprti mengulang kembali ke dosis 1",,username,0,2021-08-07,inference
Sudah daftar lamablm ada info jadwal,,username,2,2021-08-07,inference
Tetep prokes lur ojo kendorr menuju semarang bebas copit,,username,16,2021-08-07,inference
Kalau untuk vaksin tahap kedua perlu melakukan ini atau tidak,,username,0,2021-08-07,inference
"@username min ,kl cek dipukesmas gmn ya ?? ,utk vaksin ke2.. pukesmas karangdoro ,dm dan telp utk sy pantau slow respon ,mau cek2 kesana tiap hari jauh dr rmh ,terimakasih",,username,0,2021-08-07,inference
"Mohon diatur agar vaksinnasi tak berkerumun, Min. Malah takut mau vaksin kalau terjadi kerumunan.",,username,2,2021-08-07,inference
info vaksin lansia luar kota min,,username,0,2021-08-07,inference
Semoga warga semarang sehat selalu #infopromowulingsemarang #wulingsudirman,,username,0,2021-08-07,inference
@username gas rak ?,,username,0,2021-08-07,inference
"Min @username .... Saya sudah selesai vaksin ke 2, tapi data di Victoria tidak bisa diupdate, sedangkan data di peduli lindungi update.... Gimana nih Min?",,username,1,2021-08-07,inference
min ini apa masi bakal ada lagi buat yg ga bisa datang pas tgl 6-nya?,,username,0,2021-08-07,inference
@username antri kupon sek online,,username,0,2021-08-07,inference
"Nyimak untuk vaksin ke 2 di holy,apakah ikt daftar e-tiket",,username,1,2021-08-07,inference
Min mau daftar daerah bugangan Ko blm ada opsi tempatnya ya?,,username,2,2021-08-07,inference
"dikasih keterangan jg butuh blangko dari polsek segala apa tidak entar kek kemarin yang vaksin di JATIDIRI eh dah daftar malah suruh menyertakan blangko padahal dah sampe dilokasi akhirnya ya puter balik minta di polsek, setelah dipolsek malah habis",,username,5,2021-08-07,inference
Beda ambil kupon dan mendaftar apa min ?,,username,0,2021-08-07,inference
Tolong syarat2 yg jelas jg dicantumkan biar tdk wira wiri dan menghemat waktu,,username,11,2021-08-07,inference
"Yg kemarin dapat jadwal di Queen City 31 Juli tp ternyata habis vaksinnya gimana ya Minkes? Awal2 katanya bisa ambil antrian onsite, eh tgl 5 Agustus kesana ternyata harus online. Ini cek di victori kok gak ada ya Minkes? Vaksin pertama di Udinus",,username,1,2021-08-07,inference
"Info dong yang vaksin 2 di unika, sistem nya gmn nunggu antrian dsna atau daftar Victori.",,username,0,2021-08-07,inference
"Saran, linknya taruh di story biar lgsg bisa di swipe up ...",,username,0,2021-08-07,inference
"Sekalian min kudu make blanko dulu g meskipun online, klo g bisa dilayani jam berapa....",,username,0,2021-08-07,inference
"Download bukti pendaftaran ntar dtg ke lokasi ditolak lagi min, disuru ambil blangko di polsek setempat. Malah pas ambil blangko bekerumun",,username,2,2021-08-07,inference
"dikasih keterangan jg butuh blangko dari polsek segala apa tidak entar kek kemarin yang vaksin di JATIDIRI eh dah daftar malah suruh menyertakan blangko padahal dah sampe dilokasi akhirnya ya puter balik minta di polsek, setelah dipolsek malah habis",,username,0,2021-08-07,inference
asek... yuk turun lg akhir bulan udah bawah 300,,username,1,2021-08-07,inference
apa vaksinasi dosis 1 di semarang dibuka lagi?,,username,0,2021-08-07,inference
"apakah tanggal hanya bisa ke input Hari skrg dan besok ya, tidak bisa memilih tanggal sesuai jadwal vaksinasi yg sudah terdaftr ?",,username,0,2021-08-07,inference
Alhamdulillah..turun lagi..,,username,0,2021-08-07,inference
Min kalo vaksin 1 di SMA Tritunggal vaksin 2 dimana ya min @username ? Terimakasih,,username,0,2021-08-07,inference
Yang di bugangan kok gakada di pilihan web victori ?,,username,0,2021-08-07,inference
@username,,username,0,2021-08-07,inference
Tgl 3 daftr lewat kampus tgl 5 nya vaksin 1 di gor jatidiri😁,,username,0,2021-08-07,inference
